Election_Type,State_Name,Assembly_No,Constituency_No,Candidate,Gender,Party,Votes,Winner,Constituency_Name,Idx,Party_Type,Party_Expanded,NumberOfSeats,ElectorsTotal,ElectorsWhoVoted,VotesValid,PollingDate,Year,Runner up.PARTY,Runner up.CANDIDATE,Runner up.VOTES,Winner 1.PARTY,Winner 1.CANDIDATE,Winner 1.VOTES,Winner 2.PARTY,Winner 2.CANDIDATE,Winner 2.VOTES,Winner 3.PARTY,Winner 3.CANDIDATE,Winner 3.VOTES
AE,West_Bengal,2,35,SURENDRA NARAYAN SINHA,M,IND,7065.0,False,BHAGABANGOLA ,3,INDEPENDENTS,INDEPENDENT,1,62583,30449,30449,01-03-1957,1957,PSP,SAILENDRA NATH ADHICARY,10452.0,INC,HAFIZUR REHMAN KAZI,12932.0,,,,,,
AE,West_Bengal,2,36,BADRUDDUJA SYED,M,IND,21659.0,True,RANINAGAR ,1,INDEPENDENTS,INDEPENDENT,1,61432,33612,33612,01-03-1957,1957,INC,SYED ABDUL HOSSAIN,6317.0,IND,BADRUDDUJA SYED,21659.0,,,,,,
AE,West_Bengal,2,36,SYED ABDUL HOSSAIN,M,INC,6317.0,False,RANINAGAR ,2,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,1,61432,33612,33612,01-03-1957,1957,INC,SYED ABDUL HOSSAIN,6317.0,IND,BADRUDDUJA SYED,21659.0,,,,,,
AE,West_Bengal,2,36,SAMARENDRA NATH PAULL,M,IND,2542.0,False,RANINAGAR ,3,INDEPENDENTS,INDEPENDENT,1,61432,33612,33612,01-03-1957,1957,INC,SYED ABDUL HOSSAIN,6317.0,IND,BADRUDDUJA SYED,21659.0,,,,,,
AE,West_Bengal,2,36,PRANABA KRISHNA CHOUDHURY,M,IND,2272.0,False,RANINAGAR ,4,INDEPENDENTS,INDEPENDENT,1,61432,33612,33612,01-03-1957,1957,INC,SYED ABDUL HOSSAIN,6317.0,IND,BADRUDDUJA SYED,21659.0,,,,,,
AE,West_Bengal,2,36,SISIR KUMAR MIKHOPADHYA,M,IND,822.0,False,RANINAGAR ,5,INDEPENDENTS,INDEPENDENT,1,61432,33612,33612,01-03-1957,1957,INC,SYED ABDUL HOSSAIN,6317.0,IND,BADRUDDUJA SYED,21659.0,,,,,,
AE,West_Bengal,2,37,GOLAM SOLEMAN,M,INC,11533.0,True,JALANGI ,1,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,1,60633,32659,32659,01-03-1957,1957,IND,SYED ABDUL HOSSAIN,9774.0,INC,GOLAM SOLEMAN,11533.0,,,,,,
AE,West_Bengal,2,37,SYED ABDUL HOSSAIN,M,IND,9774.0,False,JALANGI ,2,INDEPENDENTS,INDEPENDENT,1,60633,32659,32659,01-03-1957,1957,IND,SYED ABDUL HOSSAIN,9774.0,INC,GOLAM SOLEMAN,11533.0,,,,,,
AE,West_Bengal,2,37,SISIR KUMAR MIKHOPADHYA,M,IND,6764.0,False,JALANGI ,3,INDEPENDENTS,INDEPENDENT,1,60633,32659,32659,01-03-1957,1957,IND,SYED ABDUL HOSSAIN,9774.0,INC,GOLAM SOLEMAN,11533.0,,,,,,
AE,West_Bengal,2,37,SUBRAHMANYA KRISHNA CHOUDHURY,M,IND,4588.0,False,JALANGI ,4,INDEPENDENTS,INDEPENDENT,1,60633,32659,32659,01-03-1957,1957,IND,SYED ABDUL HOSSAIN,9774.0,INC,GOLAM SOLEMAN,11533.0,,,,,,
AE,West_Bengal,2,38,HAZI A. HAMEED,M,INC,24560.0,True,HARIHARPARA ,1,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,1,68622,38135,38135,01-03-1957,1957,IND,RAM RANJAN CHOUDHURY,13575.0,INC,HAZI A. HAMEED,24560.0,,,,,,
AE,West_Bengal,2,38,RAM RANJAN CHOUDHURY,M,IND,13575.0,False,HARIHARPARA ,2,INDEPENDENTS,INDEPENDENT,1,68622,38135,38135,01-03-1957,1957,IND,RAM RANJAN CHOUDHURY,13575.0,INC,HAZI A. HAMEED,24560.0,,,,,,
AE,West_Bengal,2,39,BEJOY KUMAR GHOSH,M,INC,14294.0,True,BERHAMPORE ,1,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,1,62930,31426,31426,01-03-1957,1957,CPI,SANAT KUMAR RAHA,13351.0,INC,BEJOY KUMAR GHOSH,14294.0,,,,,,
AE,West_Bengal,2,39,SANAT KUMAR RAHA,M,CPI,13351.0,False,BERHAMPORE ,2,NATIONAL PARTIES,COMMUNIST PARTY OF INDIA,1,62930,31426,31426,01-03-1957,1957,CPI,SANAT KUMAR RAHA,13351.0,INC,BEJOY KUMAR GHOSH,14294.0,,,,,,
AE,West_Bengal,2,39,JNANENDRA NATH SEN GUPTA,M,IND,3781.0,False,BERHAMPORE ,3,INDEPENDENTS,INDEPENDENT,1,62930,31426,31426,01-03-1957,1957,CPI,SANAT KUMAR RAHA,13351.0,INC,BEJOY KUMAR GHOSH,14294.0,,,,,,
AE,West_Bengal,2,40,MOHAMMED ISRAIL,M,INC,23696.0,True,NAODA ,1,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,1,62853,43350,43350,01-03-1957,1957,IND,BISWANATH BAJPAYEE,11440.0,INC,MOHAMMED ISRAIL,23696.0,,,,,,
AE,West_Bengal,2,40,BISWANATH BAJPAYEE,M,IND,11440.0,False,NAODA ,2,INDEPENDENTS,INDEPENDENT,1,62853,43350,43350,01-03-1957,1957,IND,BISWANATH BAJPAYEE,11440.0,INC,MOHAMMED ISRAIL,23696.0,,,,,,
AE,West_Bengal,2,40,SALIENDRA NATH BISWAS (SC),M,IND,7628.0,False,NAODA ,3,INDEPENDENTS,INDEPENDENT,1,62853,43350,43350,01-03-1957,1957,IND,BISWANATH BAJPAYEE,11440.0,INC,MOHAMMED ISRAIL,23696.0,,,,,,
AE,West_Bengal,2,40,KAIMUDDIN MANDAL,M,IND,586.0,False,NAODA ,4,INDEPENDENTS,INDEPENDENT,1,62853,43350,43350,01-03-1957,1957,IND,BISWANATH BAJPAYEE,11440.0,INC,MOHAMMED ISRAIL,23696.0,,,,,,
AE,West_Bengal,2,41,PARIMAL GHOSH,M,INC,17506.0,True,BELDANGA ,1,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,1,60962,38912,38912,01-03-1957,1957,IND,ABDUL LATIF,14047.0,INC,PARIMAL GHOSH,17506.0,,,,,,
AE,West_Bengal,2,41,ABDUL LATIF,M,IND,14047.0,False,BELDANGA ,2,INDEPENDENTS,INDEPENDENT,1,60962,38912,38912,01-03-1957,1957,IND,ABDUL LATIF,14047.0,INC,PARIMAL GHOSH,17506.0,,,,,,
AE,West_Bengal,2,41,RADHAPADA PRAMANIC,M,FBM,6232.0,False,BELDANGA ,3,STATE PARTIES,FORWARD BLOC (MARXIST),1,60962,38912,38912,01-03-1957,1957,IND,ABDUL LATIF,14047.0,INC,PARIMAL GHOSH,17506.0,,,,,,
AE,West_Bengal,2,41,JNANENDRA NATH LAHIRI,M,HMS,685.0,False,BELDANGA ,4,REGISTERED (Unrecognised) PARTIES,AKHIL BHARATIYA HINDU MAHASABHA,1,60962,38912,38912,01-03-1957,1957,IND,ABDUL LATIF,14047.0,INC,PARIMAL GHOSH,17506.0,,,,,,
AE,West_Bengal,2,41,ADBUL WAHED,M,IND,442.0,False,BELDANGA ,5,INDEPENDENTS,INDEPENDENT,1,60962,38912,38912,01-03-1957,1957,IND,ABDUL LATIF,14047.0,INC,PARIMAL GHOSH,17506.0,,,,,,
AE,West_Bengal,2,42,GOALBADAN TRIVEDI,M,INC,22425.0,True,BHARATPUR ,1,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,1,70244,42711,42711,01-03-1957,1957,IND,BADRUDDUJA SYEED,17111.0,INC,GOALBADAN TRIVEDI,22425.0,,,,,,
AE,West_Bengal,2,42,BADRUDDUJA SYEED,M,IND,17111.0,False,BHARATPUR ,2,INDEPENDENTS,INDEPENDENT,1,70244,42711,42711,01-03-1957,1957,IND,BADRUDDUJA SYEED,17111.0,INC,GOALBADAN TRIVEDI,22425.0,,,,,,
AE,West_Bengal,2,42,SAROJ KUMAR ROY CHOUDHURY,M,IND,3175.0,False,BHARATPUR ,3,INDEPENDENTS,INDEPENDENT,1,70244,42711,42711,01-03-1957,1957,IND,BADRUDDUJA SYEED,17111.0,INC,GOALBADAN TRIVEDI,22425.0,,,,,,
AE,West_Bengal,2,43,BIMAL CHANDRA SINHA,M,INC,42840.0,True,KANDI (SC) ,1,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,2,133115,135761,135761,01-03-1957,1957,,,,INC,BIMAL CHANDRA SINHA,42840.0,INC,SUDHIR MONDAL (SC),40077.0,,,
AE,West_Bengal,2,43,SUDHIR MONDAL (SC),M,INC,40077.0,True,KANDI (SC) ,2,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,2,133115,135761,135761,01-03-1957,1957,,,,INC,BIMAL CHANDRA SINHA,42840.0,INC,SUDHIR MONDAL (SC),40077.0,,,
AE,West_Bengal,2,43,AMARENDRALAL ROY,M,IND,27853.0,False,KANDI (SC) ,3,INDEPENDENTS,INDEPENDENT,2,133115,135761,135761,01-03-1957,1957,,,,INC,BIMAL CHANDRA SINHA,42840.0,INC,SUDHIR MONDAL (SC),40077.0,,,
AE,West_Bengal,2,43,AUHOYPADA SAHA (SC),M,IND,22757.0,False,KANDI (SC) ,4,INDEPENDENTS,INDEPENDENT,2,133115,135761,135761,01-03-1957,1957,,,,INC,BIMAL CHANDRA SINHA,42840.0,INC,SUDHIR MONDAL (SC),40077.0,,,
AE,West_Bengal,2,43,HAZI SAYEEDUR RAHAMAN,M,IND,2234.0,False,KANDI (SC) ,5,INDEPENDENTS,INDEPENDENT,2,133115,135761,135761,01-03-1957,1957,,,,INC,BIMAL CHANDRA SINHA,42840.0,INC,SUDHIR MONDAL (SC),40077.0,,,
AE,West_Bengal,2,44,MOHAMMAD YEAKUB HOSSAIN,M,INC,18071.0,True,NALHATI (SC) ,1,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,2,116434,79877,79877,01-03-1957,1957,,,,INC,MOHAMMAD YEAKUB HOSSAIN,18071.0,INC,SISIR KUMAR SAHA (SC),14183.0,,,
AE,West_Bengal,2,44,SISIR KUMAR SAHA (SC),M,INC,14183.0,True,NALHATI (SC) ,2,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,2,116434,79877,79877,01-03-1957,1957,,,,INC,MOHAMMAD YEAKUB HOSSAIN,18071.0,INC,SISIR KUMAR SAHA (SC),14183.0,,,
AE,West_Bengal,2,44,BISHNUPADA GHOSE,M,IND,10355.0,False,NALHATI (SC) ,3,INDEPENDENTS,INDEPENDENT,2,116434,79877,79877,01-03-1957,1957,,,,INC,MOHAMMAD YEAKUB HOSSAIN,18071.0,INC,SISIR KUMAR SAHA (SC),14183.0,,,
AE,West_Bengal,2,44,SHAMSUDDIN AHAMMAD,M,IND,7500.0,False,NALHATI (SC) ,4,INDEPENDENTS,INDEPENDENT,2,116434,79877,79877,01-03-1957,1957,,,,INC,MOHAMMAD YEAKUB HOSSAIN,18071.0,INC,SISIR KUMAR SAHA (SC),14183.0,,,
AE,West_Bengal,2,44,ANIL KUMAR DAS (SC),M,FBM,6047.0,False,NALHATI (SC) ,5,STATE PARTIES,FORWARD BLOC (MARXIST),2,116434,79877,79877,01-03-1957,1957,,,,INC,MOHAMMAD YEAKUB HOSSAIN,18071.0,INC,SISIR KUMAR SAHA (SC),14183.0,,,
AE,West_Bengal,2,44,TRILOCHAN MAL (SC),M,IND,5132.0,False,NALHATI (SC) ,6,INDEPENDENTS,INDEPENDENT,2,116434,79877,79877,01-03-1957,1957,,,,INC,MOHAMMAD YEAKUB HOSSAIN,18071.0,INC,SISIR KUMAR SAHA (SC),14183.0,,,
AE,West_Bengal,2,44,ABDUL AZIZ,M,IND,4979.0,False,NALHATI (SC) ,7,INDEPENDENTS,INDEPENDENT,2,116434,79877,79877,01-03-1957,1957,,,,INC,MOHAMMAD YEAKUB HOSSAIN,18071.0,INC,SISIR KUMAR SAHA (SC),14183.0,,,
AE,West_Bengal,2,44,DURGADAS MUKERJEE,M,HMS,3847.0,False,NALHATI (SC) ,8,REGISTERED (Unrecognised) PARTIES,AKHIL BHARATIYA HINDU MAHASABHA,2,116434,79877,79877,01-03-1957,1957,,,,INC,MOHAMMAD YEAKUB HOSSAIN,18071.0,INC,SISIR KUMAR SAHA (SC),14183.0,,,
AE,West_Bengal,2,44,JUGALPADA DAS,M,IND,3616.0,False,NALHATI (SC) ,9,INDEPENDENTS,INDEPENDENT,2,116434,79877,79877,01-03-1957,1957,,,,INC,MOHAMMAD YEAKUB HOSSAIN,18071.0,INC,SISIR KUMAR SAHA (SC),14183.0,,,
AE,West_Bengal,2,44,MUDASSIR HOSSAIN,M,IND,2578.0,False,NALHATI (SC) ,10,INDEPENDENTS,INDEPENDENT,2,116434,79877,79877,01-03-1957,1957,,,,INC,MOHAMMAD YEAKUB HOSSAIN,18071.0,INC,SISIR KUMAR SAHA (SC),14183.0,,,
AE,West_Bengal,2,44,BIDHU BHUSAN MONDAL (SC),M,IND,2017.0,False,NALHATI (SC) ,11,INDEPENDENTS,INDEPENDENT,2,116434,79877,79877,01-03-1957,1957,,,,INC,MOHAMMAD YEAKUB HOSSAIN,18071.0,INC,SISIR KUMAR SAHA (SC),14183.0,,,
AE,West_Bengal,2,44,SURESH CHANDRA SAHA,M,PSP,1039.0,False,NALHATI (SC) ,12,NATIONAL PARTIES,PRAJA SOCIALIST PARTY,2,116434,79877,79877,01-03-1957,1957,,,,INC,MOHAMMAD YEAKUB HOSSAIN,18071.0,INC,SISIR KUMAR SAHA (SC),14183.0,,,
AE,West_Bengal,2,44,UPENDRA LET (SC),M,IND,513.0,False,NALHATI (SC) ,13,INDEPENDENTS,INDEPENDENT,2,116434,79877,79877,01-03-1957,1957,,,,INC,MOHAMMAD YEAKUB HOSSAIN,18071.0,INC,SISIR KUMAR SAHA (SC),14183.0,,,
AE,West_Bengal,2,45,DURGAPADA DAS,M,IND,28735.0,True,RAMPURHAT (SC) ,1,INDEPENDENTS,INDEPENDENT,2,121034,92073,92073,01-03-1957,1957,,,,IND,DURGAPADA DAS,28735.0,CPI,GOBARDHAN DAS (SC),17221.0,,,
AE,West_Bengal,2,45,GOBARDHAN DAS (SC),M,CPI,17221.0,True,RAMPURHAT (SC) ,2,NATIONAL PARTIES,COMMUNIST PARTY OF INDIA,2,121034,92073,92073,01-03-1957,1957,,,,IND,DURGAPADA DAS,28735.0,CPI,GOBARDHAN DAS (SC),17221.0,,,
AE,West_Bengal,2,45,PANCHANAN LET,M,INC,14086.0,False,RAMPURHAT (SC) ,3,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,2,121034,92073,92073,01-03-1957,1957,,,,IND,DURGAPADA DAS,28735.0,CPI,GOBARDHAN DAS (SC),17221.0,,,
AE,West_Bengal,2,45,SRIKUMAR BANERJEE (SC),M,INC,12635.0,False,RAMPURHAT (SC) ,4,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,2,121034,92073,92073,01-03-1957,1957,,,,IND,DURGAPADA DAS,28735.0,CPI,GOBARDHAN DAS (SC),17221.0,,,
AE,West_Bengal,2,45,GOLOKPATI SAHA (SC),M,IND,5961.0,False,RAMPURHAT (SC) ,5,INDEPENDENTS,INDEPENDENT,2,121034,92073,92073,01-03-1957,1957,,,,IND,DURGAPADA DAS,28735.0,CPI,GOBARDHAN DAS (SC),17221.0,,,
AE,West_Bengal,2,45,AMULYA RATAN DALUI (SC),M,HMS,4570.0,False,RAMPURHAT (SC) ,6,REGISTERED (Unrecognised) PARTIES,AKHIL BHARATIYA HINDU MAHASABHA,2,121034,92073,92073,01-03-1957,1957,,,,IND,DURGAPADA DAS,28735.0,CPI,GOBARDHAN DAS (SC),17221.0,,,
AE,West_Bengal,2,45,JYOTIRMOY BENERJEE,M,HMS,4398.0,False,RAMPURHAT (SC) ,7,REGISTERED (Unrecognised) PARTIES,AKHIL BHARATIYA HINDU MAHASABHA,2,121034,92073,92073,01-03-1957,1957,,,,IND,DURGAPADA DAS,28735.0,CPI,GOBARDHAN DAS (SC),17221.0,,,
AE,West_Bengal,2,45,ANANDA ROY,M,BJS,1552.0,False,RAMPURHAT (SC) ,8,NATIONAL PARTIES,ALL INDIA BHARTIYA JAN SANGH,2,121034,92073,92073,01-03-1957,1957,,,,IND,DURGAPADA DAS,28735.0,CPI,GOBARDHAN DAS (SC),17221.0,,,
AE,West_Bengal,2,45,DEBENDRA NATH DAS (SC),M,IND,1174.0,False,RAMPURHAT (SC) ,9,INDEPENDENTS,INDEPENDENT,2,121034,92073,92073,01-03-1957,1957,,,,IND,DURGAPADA DAS,28735.0,CPI,GOBARDHAN DAS (SC),17221.0,,,
AE,West_Bengal,2,45,SATYABAN MONDAL (SC),M,IND,1126.0,False,RAMPURHAT (SC) ,10,INDEPENDENTS,INDEPENDENT,2,121034,92073,92073,01-03-1957,1957,,,,IND,DURGAPADA DAS,28735.0,CPI,GOBARDHAN DAS (SC),17221.0,,,
AE,West_Bengal,2,45,RAMAPADA BANERJEE,M,IND,615.0,False,RAMPURHAT (SC) ,11,INDEPENDENTS,INDEPENDENT,2,121034,92073,92073,01-03-1957,1957,,,,IND,DURGAPADA DAS,28735.0,CPI,GOBARDHAN DAS (SC),17221.0,,,
AE,West_Bengal,2,46,MIHIRLAL CHATTERJI,M,PSP,28583.0,True,SURI (ST) ,1,NATIONAL PARTIES,PRAJA SOCIALIST PARTY,2,116634,94895,94895,01-03-1957,1957,,,,PSP,MIHIRLAL CHATTERJI,28583.0,CPI,TURKU HANSDA (ST),24227.0,,,
AE,West_Bengal,2,46,TURKU HANSDA (ST),M,CPI,24227.0,True,SURI (ST) ,2,NATIONAL PARTIES,COMMUNIST PARTY OF INDIA,2,116634,94895,94895,01-03-1957,1957,,,,PSP,MIHIRLAL CHATTERJI,28583.0,CPI,TURKU HANSDA (ST),24227.0,,,
AE,West_Bengal,2,46,GOPIKABILAS SENGUPTA,M,INC,12803.0,False,SURI (ST) ,3,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,2,116634,94895,94895,01-03-1957,1957,,,,PSP,MIHIRLAL CHATTERJI,28583.0,CPI,TURKU HANSDA (ST),24227.0,,,
AE,West_Bengal,2,46,ABDUL MOTALEB,M,IND,10179.0,False,SURI (ST) ,4,INDEPENDENTS,INDEPENDENT,2,116634,94895,94895,01-03-1957,1957,,,,PSP,MIHIRLAL CHATTERJI,28583.0,CPI,TURKU HANSDA (ST),24227.0,,,
AE,West_Bengal,2,46,BHUSAN HANSDA (ST),M,INC,9560.0,False,SURI (ST) ,5,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,2,116634,94895,94895,01-03-1957,1957,,,,PSP,MIHIRLAL CHATTERJI,28583.0,CPI,TURKU HANSDA (ST),24227.0,,,
AE,West_Bengal,2,46,BEJOYGOPAL CHANDRA,M,IND,4539.0,False,SURI (ST) ,6,INDEPENDENTS,INDEPENDENT,2,116634,94895,94895,01-03-1957,1957,,,,PSP,MIHIRLAL CHATTERJI,28583.0,CPI,TURKU HANSDA (ST),24227.0,,,
AE,West_Bengal,2,46,KISHAN HANSDA (ST),M,IND,3398.0,False,SURI (ST) ,7,INDEPENDENTS,INDEPENDENT,2,116634,94895,94895,01-03-1957,1957,,,,PSP,MIHIRLAL CHATTERJI,28583.0,CPI,TURKU HANSDA (ST),24227.0,,,
AE,West_Bengal,2,46,MOHIDAS SOREN (ST),M,IND,1606.0,False,SURI (ST) ,8,INDEPENDENTS,INDEPENDENT,2,116634,94895,94895,01-03-1957,1957,,,,PSP,MIHIRLAL CHATTERJI,28583.0,CPI,TURKU HANSDA (ST),24227.0,,,
AE,West_Bengal,2,47,KHAGENDRANATH BANDOPADHYAY,M,INC,23704.0,True,RAJNAGAR (SC) ,1,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,2,128401,96385,96385,01-03-1957,1957,,,,INC,KHAGENDRANATH BANDOPADHYAY,23704.0,INC,NISHAPATI MAJHI (SC),22312.0,,,
AE,West_Bengal,2,47,NISHAPATI MAJHI (SC),M,INC,22312.0,True,RAJNAGAR (SC) ,2,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,2,128401,96385,96385,01-03-1957,1957,,,,INC,KHAGENDRANATH BANDOPADHYAY,23704.0,INC,NISHAPATI MAJHI (SC),22312.0,,,
AE,West_Bengal,2,47,BHAKTI BHHUSAN MONDAL,M,FBM,20457.0,False,RAJNAGAR (SC) ,3,STATE PARTIES,FORWARD BLOC (MARXIST),2,128401,96385,96385,01-03-1957,1957,,,,INC,KHAGENDRANATH BANDOPADHYAY,23704.0,INC,NISHAPATI MAJHI (SC),22312.0,,,
AE,West_Bengal,2,47,BUDHAR CHANDRA SAU (SC),M,PSP,20116.0,False,RAJNAGAR (SC) ,4,NATIONAL PARTIES,PRAJA SOCIALIST PARTY,2,128401,96385,96385,01-03-1957,1957,,,,INC,KHAGENDRANATH BANDOPADHYAY,23704.0,INC,NISHAPATI MAJHI (SC),22312.0,,,
AE,West_Bengal,2,47,IDRIS MOHAMMAD,M,IND,9796.0,False,RAJNAGAR (SC) ,5,INDEPENDENTS,INDEPENDENT,2,128401,96385,96385,01-03-1957,1957,,,,INC,KHAGENDRANATH BANDOPADHYAY,23704.0,INC,NISHAPATI MAJHI (SC),22312.0,,,
AE,West_Bengal,2,48,AMARENDRA NATH SARKAR,M,INC,15882.0,True,BOLPUR ,1,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,1,66039,28979,28979,01-03-1957,1957,IND,SANTIKUMAR SIRKAR,6783.0,INC,AMARENDRA NATH SARKAR,15882.0,,,,,,
AE,West_Bengal,2,48,SANTIKUMAR SIRKAR,M,IND,6783.0,False,BOLPUR ,2,INDEPENDENTS,INDEPENDENT,1,66039,28979,28979,01-03-1957,1957,IND,SANTIKUMAR SIRKAR,6783.0,INC,AMARENDRA NATH SARKAR,15882.0,,,,,,
AE,West_Bengal,2,48,HEM CHANDRA MUKHOPADHYAY,M,HMS,6314.0,False,BOLPUR ,3,REGISTERED (Unrecognised) PARTIES,AKHIL BHARATIYA HINDU MAHASABHA,1,66039,28979,28979,01-03-1957,1957,IND,SANTIKUMAR SIRKAR,6783.0,INC,AMARENDRA NATH SARKAR,15882.0,,,,,,
AE,West_Bengal,2,49,RADHANATH CHATTORAJ,M,CPI,15919.0,True,LABHPUR ,1,NATIONAL PARTIES,COMMUNIST PARTY OF INDIA,1,64437,33820,33820,01-03-1957,1957,INC,BAIDYANATH BANDOPADHYAYA,15327.0,CPI,RADHANATH CHATTORAJ,15919.0,,,,,,
AE,West_Bengal,2,49,BAIDYANATH BANDOPADHYAYA,M,INC,15327.0,False,LABHPUR ,2,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,1,64437,33820,33820,01-03-1957,1957,INC,BAIDYANATH BANDOPADHYAYA,15327.0,CPI,RADHANATH CHATTORAJ,15919.0,,,,,,
AE,West_Bengal,2,49,ANADIKINKAR ROY,M,HMS,2574.0,False,LABHPUR ,3,REGISTERED (Unrecognised) PARTIES,AKHIL BHARATIYA HINDU MAHASABHA,1,64437,33820,33820,01-03-1957,1957,INC,BAIDYANATH BANDOPADHYAYA,15327.0,CPI,RADHANATH CHATTORAJ,15919.0,,,,,,
AE,West_Bengal,2,50,SANKAR DASS (SC),M,INC,35699.0,True,KETUGRAM (SC) ,1,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,2,123970,116672,116672,01-03-1957,1957,,,,INC,SANKAR DASS (SC),35699.0,INC,ABDUS SATTAR,31845.0,,,
AE,West_Bengal,2,50,ABDUS SATTAR,M,INC,31845.0,True,KETUGRAM (SC) ,2,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,2,123970,116672,116672,01-03-1957,1957,,,,INC,SANKAR DASS (SC),35699.0,INC,ABDUS SATTAR,31845.0,,,
AE,West_Bengal,2,50,RADHA SHYAM SAHA (SC),M,CPI,15456.0,False,KETUGRAM (SC) ,3,NATIONAL PARTIES,COMMUNIST PARTY OF INDIA,2,123970,116672,116672,01-03-1957,1957,,,,INC,SANKAR DASS (SC),35699.0,INC,ABDUS SATTAR,31845.0,,,
AE,West_Bengal,2,50,JYOTISH CHANDRA SINHA,M,CPI,13350.0,False,KETUGRAM (SC) ,4,NATIONAL PARTIES,COMMUNIST PARTY OF INDIA,2,123970,116672,116672,01-03-1957,1957,,,,INC,SANKAR DASS (SC),35699.0,INC,ABDUS SATTAR,31845.0,,,
AE,West_Bengal,2,50,TARA PADA BANDO PADHYAY,M,HMS,10756.0,False,KETUGRAM (SC) ,5,REGISTERED (Unrecognised) PARTIES,AKHIL BHARATIYA HINDU MAHASABHA,2,123970,116672,116672,01-03-1957,1957,,,,INC,SANKAR DASS (SC),35699.0,INC,ABDUS SATTAR,31845.0,,,
AE,West_Bengal,2,50,NAGENDRA NATH HALDER (SC),M,HMS,6502.0,False,KETUGRAM (SC) ,6,REGISTERED (Unrecognised) PARTIES,AKHIL BHARATIYA HINDU MAHASABHA,2,123970,116672,116672,01-03-1957,1957,,,,INC,SANKAR DASS (SC),35699.0,INC,ABDUS SATTAR,31845.0,,,
AE,West_Bengal,2,50,DEBADI NATH BANERJEE,M,IND,3064.0,False,KETUGRAM (SC) ,7,INDEPENDENTS,INDEPENDENT,2,123970,116672,116672,01-03-1957,1957,,,,INC,SANKAR DASS (SC),35699.0,INC,ABDUS SATTAR,31845.0,,,
AE,West_Bengal,2,51,TARAPADA CHAUDHURI,M,INC,20102.0,True,KATWA ,1,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,1,65214,37022,37022,01-03-1957,1957,CPI,SUBODH CHAUDHURI,15799.0,INC,TARAPADA CHAUDHURI,20102.0,,,,,,
AE,West_Bengal,2,51,SUBODH CHAUDHURI,M,CPI,15799.0,False,KATWA ,2,NATIONAL PARTIES,COMMUNIST PARTY OF INDIA,1,65214,37022,37022,01-03-1957,1957,CPI,SUBODH CHAUDHURI,15799.0,INC,TARAPADA CHAUDHURI,20102.0,,,,,,
AE,West_Bengal,2,51,HARIDAS SAHA,M,HMS,1121.0,False,KATWA ,3,REGISTERED (Unrecognised) PARTIES,AKHIL BHARATIYA HINDU MAHASABHA,1,65214,37022,37022,01-03-1957,1957,CPI,SUBODH CHAUDHURI,15799.0,INC,TARAPADA CHAUDHURI,20102.0,,,,,,
AE,West_Bengal,2,52,BIMALANANDA TARATIRTHA,M,INC,18704.0,True,PURBASTHALI ,1,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,1,58942,33194,33194,01-03-1957,1957,CPI,SUBODH CHANDRA BHOWAL,14490.0,INC,BIMALANANDA TARATIRTHA,18704.0,,,,,,
AE,West_Bengal,2,52,SUBODH CHANDRA BHOWAL,M,CPI,14490.0,False,PURBASTHALI ,2,NATIONAL PARTIES,COMMUNIST PARTY OF INDIA,1,58942,33194,33194,01-03-1957,1957,CPI,SUBODH CHANDRA BHOWAL,14490.0,INC,BIMALANANDA TARATIRTHA,18704.0,,,,,,
AE,West_Bengal,2,53,BHAKTA CHANDRA ROY,M,IND,12900.0,True,MONTESWAR ,1,INDEPENDENTS,INDEPENDENT,1,60708,28628,28628,01-03-1957,1957,INC,ANNADA PRASAD MANDAL,12562.0,IND,BHAKTA CHANDRA ROY,12900.0,,,,,,
AE,West_Bengal,2,53,ANNADA PRASAD MANDAL,M,INC,12562.0,False,MONTESWAR ,2,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,1,60708,28628,28628,01-03-1957,1957,INC,ANNADA PRASAD MANDAL,12562.0,IND,BHAKTA CHANDRA ROY,12900.0,,,,,,
